episode,problem_id,subproblem_id,series,block_count,job_count,best_source,objective_scope,loss,score_json,phase2_feedback_score_json,learning_score_json,candidate_count
14685,EP14685,FN_FL,FN|FL,44,175,agent_sample_32,series_only,1.1382042169570923,"[0.5, 10.723347028, 3.5]",[],"[0.5, 10.723347028, 3.5]",67
14686,EP14686,NP_NC,NP|NC,34,141,agent_sample_43,series_only,0.7743697762489319,"[0.5, 88.289838119, 6.666666667]",[],"[0.5, 88.289838119, 6.666666667]",67
14686,EP14686,FN_FL,FN|FL,48,323,agent_sample_9,series_only,1.1658011674880981,"[0.5, 3.419688938, 5.0]",[],"[0.5, 3.419688938, 5.0]",67
14687,EP14687,NP_NC,NP|NC,40,154,agent_sample_11,series_only,0.919278085231781,"[0.0, 10.430939279, 2.75]",[],"[0.0, 10.430939279, 2.75]",67
14687,EP14687,FN_FL,FN|FL,55,315,agent_sample_57,series_only,1.3234456777572632,"[0.5, 12.671551426, 6.0]",[],"[0.5, 12.671551426, 6.0]",67
14688,EP14688,NP_NC,NP|NC,44,241,agent_sample_19,series_only,0.9116939306259155,"[0.416666667, 38.211167786, 7.833333333]",[],"[0.416666667, 38.211167786, 7.833333333]",67
14688,EP14688,FN_FL,FN|FL,42,246,agent_sample_46,series_only,0.9308916926383972,"[1.0, 8.535347271, 2.5]",[],"[1.0, 8.535347271, 2.5]",67
14689,EP14689,NP_NC,NP|NC,19,59,agent_sample_2,series_only,0.8404749631881714,"[0.666666667, 19.442487934, 6.916666667]",[],"[0.666666667, 19.442487934, 6.916666667]",67
14689,EP14689,FN_FL,FN|FL,25,160,agent_sample_11,series_only,0.7002617716789246,"[1.0, 4.702330834, 0.5]",[],"[1.0, 4.702330834, 0.5]",67
14690,EP14690,NP_NC,NP|NC,25,93,agent_sample_32,series_only,0.6483718752861023,"[0.166666667, 19.406256036, 7.0]",[],"[0.166666667, 19.406256036, 7.0]",67
14690,EP14690,FN_FL,FN|FL,23,127,agent_sample_29,series_only,0.5991994142532349,"[0.5, 42.890478187, 3.0]",[],"[0.5, 42.890478187, 3.0]",67
14691,EP14691,NP_NC,NP|NC,27,124,agent_sample_62,series_only,0.6896018385887146,"[0.916666667, 31.022555052, 5.25]",[],"[0.916666667, 31.022555052, 5.25]",67
14691,EP14691,FN_FL,FN|FL,26,176,agent_sample_63,series_only,0.7461144924163818,"[1.0, 8.786993114, 2.5]",[],"[1.0, 8.786993114, 2.5]",67
14692,EP14692,NP_NC,NP|NC,51,265,agent_greedy,series_only,0.7518253326416016,"[0.416666667, 19.699713248, 7.833333333]",[],"[0.416666667, 19.699713248, 7.833333333]",67
14692,EP14692,FN_FL,FN|FL,56,357,agent_sample_5,series_only,1.288649082183838,"[0.5, 17.723703782, 0.5]",[],"[0.5, 17.723703782, 0.5]",67
14693,EP14693,NP_NC,NP|NC,37,200,agent_sample_54,series_only,0.9007391333580017,"[0.333333333, 23.768527417, 2.5]",[],"[0.333333333, 23.768527417, 2.5]",67
14693,EP14693,FN_FL,FN|FL,55,296,agent_sample_36,series_only,1.369999885559082,"[0.0, 14.149081424, 5.0]",[],"[0.0, 14.149081424, 5.0]",67
14694,EP14694,NP_NC,NP|NC,24,100,agent_greedy,series_only,0.39046844840049744,"[0.833333333, 40.610942388, 4.416666667]",[],"[0.833333333, 40.610942388, 4.416666667]",67
14694,EP14694,FN_FL,FN|FL,29,167,agent_sample_57,series_only,0.6682743430137634,"[0.5, 9.421909273, 0.5]",[],"[0.5, 9.421909273, 0.5]",67
14695,EP14695,NP_NC,NP|NC,17,55,agent_sample_34,series_only,1.3275437355041504,"[1.0, 46.311260724, 5.25]",[],"[1.0, 46.311260724, 5.25]",67
14695,EP14695,FN_FL,FN|FL,18,119,agent_sample_22,series_only,0.33679500222206116,"[0.5, 53.2505641, 2.5]",[],"[0.5, 53.2505641, 2.5]",67
14696,EP14696,NP_NC,NP|NC,37,165,agent_sample_50,series_only,0.6422150731086731,"[0.5, 19.325229573, 4.333333333]",[],"[0.5, 19.325229573, 4.333333333]",67
14696,EP14696,FN_FL,FN|FL,46,259,agent_sample_50,series_only,1.0143475532531738,"[0.5, 7.700994723, 6.0]",[],"[0.5, 7.700994723, 6.0]",67
14697,EP14697,NP_NC,NP|NC,42,214,agent_sample_38,series_only,0.8962244391441345,"[1.833333333, 52.40077919, 6.416666667]",[],"[1.833333333, 52.40077919, 6.416666667]",67
14697,EP14697,FN_FL,FN|FL,45,271,agent_sample_17,series_only,0.8825949430465698,"[0.5, 4.890655593, 2.5]",[],"[0.5, 4.890655593, 2.5]",67
14698,EP14698,NP_NC,NP|NC,46,196,agent_sample_11,series_only,1.0251696109771729,"[0.333333333, 28.5962379, 4.416666667]",[],"[0.333333333, 28.5962379, 4.416666667]",67
14698,EP14698,FN_FL,FN|FL,57,357,agent_sample_41,series_only,1.4106298685073853,"[0.5, 15.928225187, 2.0]",[],"[0.5, 15.928225187, 2.0]",67
14699,EP14699,NP_NC,NP|NC,20,69,agent_sample_22,series_only,0.3546091616153717,"[0.083333333, 17.214744837, 5.333333333]",[],"[0.083333333, 17.214744837, 5.333333333]",67
14699,EP14699,FN_FL,FN|FL,26,163,agent_sample_41,series_only,0.5169681310653687,"[0.5, 12.389771191, 3.5]",[],"[0.5, 12.389771191, 3.5]",67
14700,EP14700,NP_NC,NP|NC,9,40,agent_sample_8,series_only,0.8379027843475342,"[3.166666667, 262.697914317, 6.25]",[],"[3.166666667, 262.697914317, 6.25]",67
14700,EP14700,FN_FL,FN|FL,13,78,agent_sample_35,series_only,0.6908228993415833,"[1.0, 37.13669768, 7.0]",[],"[1.0, 37.13669768, 7.0]",67
14701,EP14701,NP_NC,NP|NC,36,209,agent_sample_14,series_only,0.6728134155273438,"[0.5, 52.949085491, 12.25]",[],"[0.5, 52.949085491, 12.25]",67
14701,EP14701,FN_FL,FN|FL,48,296,agent_sample_16,series_only,1.0249089002609253,"[0.0, 6.412419124, 3.5]",[],"[0.0, 6.412419124, 3.5]",67
14702,EP14702,NP_NC,NP|NC,26,147,agent_sample_10,series_only,0.43903598189353943,"[0.333333333, 35.4964418, 11.0]",[],"[0.333333333, 35.4964418, 11.0]",67
14702,EP14702,FN_FL,FN|FL,40,220,agent_sample_11,series_only,0.8334774971008301,"[1.0, 7.439475483, 1.0]",[],"[1.0, 7.439475483, 1.0]",67
14703,EP14703,NP_NC,NP|NC,39,203,agent_sample_53,series_only,0.952159583568573,"[0.5, 17.371473706, 9.25]",[],"[0.5, 17.371473706, 9.25]",67
14703,EP14703,FN_FL,FN|FL,47,284,agent_sample_55,series_only,0.8949330449104309,"[0.0, 6.935343652, 2.5]",[],"[0.0, 6.935343652, 2.5]",67
14704,EP14704,NP_NC,NP|NC,49,231,agent_sample_50,series_only,0.6909345984458923,"[0.5, 20.821542, 3.75]",[],"[0.5, 20.821542, 3.75]",67
14704,EP14704,FN_FL,FN|FL,52,312,agent_sample_27,series_only,1.1905543804168701,"[0.0, 16.663527065, 2.5]",[],"[0.0, 16.663527065, 2.5]",67
14705,EP14705,NP_NC,NP|NC,27,108,agent_sample_25,series_only,0.612830638885498,"[0.416666667, 35.40328376, 3.0]",[],"[0.416666667, 35.40328376, 3.0]",67
14705,EP14705,FN_FL,FN|FL,30,170,agent_sample_47,series_only,0.6359929442405701,"[1.0, 5.875339013, 2.5]",[],"[1.0, 5.875339013, 2.5]",67
14706,EP14706,NP_NC,NP|NC,41,202,agent_sample_6,series_only,1.103232979774475,"[0.5, 12.928090827, 11.416666667]",[],"[0.5, 12.928090827, 11.416666667]",67
14706,EP14706,FN_FL,FN|FL,47,259,agent_sample_50,series_only,1.1576881408691406,"[0.5, 4.716682594, 3.0]",[],"[0.5, 4.716682594, 3.0]",67
14707,EP14707,NP_NC,NP|NC,9,65,agent_sample_8,series_only,0.7633512616157532,"[0.333333333, 251.012930982, 2.0]",[],"[0.333333333, 251.012930982, 2.0]",67
14707,EP14707,FN_FL,FN|FL,12,70,agent_sample_4,series_only,1.0819387435913086,"[1.0, 18.001243996, 2.0]",[],"[1.0, 18.001243996, 2.0]",67
14708,EP14708,NP_NC,NP|NC,39,201,agent_sample_43,series_only,0.5404833555221558,"[0.5, 24.23342677, 2.0]",[],"[0.5, 24.23342677, 2.0]",67
14708,EP14708,FN_FL,FN|FL,50,281,wo_first_balanced,series_only,2.0648796558380127,"[0.5, 2.151408299, 1.0]",[],"[0.5, 2.151408299, 1.0]",67
14709,EP14709,NP_NC,NP|NC,28,108,agent_sample_23,series_only,0.40048348903656006,"[0.416666667, 11.542377853, 6.083333333]",[],"[0.416666667, 11.542377853, 6.083333333]",67
14709,EP14709,FN_FL,FN|FL,34,217,agent_sample_6,series_only,0.6460501551628113,"[0.5, 16.036163681, 7.0]",[],"[0.5, 16.036163681, 7.0]",67
14710,EP14710,NP_NC,NP|NC,23,116,agent_sample_27,series_only,1.4438307285308838,"[2.0, 740.669498733, 5.666666667]",[],"[2.0, 740.669498733, 5.666666667]",67
14710,EP14710,FN_FL,FN|FL,22,136,agent_sample_32,series_only,0.44867515563964844,"[0.0, 38.889657795, 5.0]",[],"[0.0, 38.889657795, 5.0]",67
14711,EP14711,NP_NC,NP|NC,31,151,agent_sample_27,series_only,0.9618079662322998,"[0.5, 23.453463634, 5.166666667]",[],"[0.5, 23.453463634, 5.166666667]",67
14711,EP14711,FN_FL,FN|FL,51,284,agent_sample_46,series_only,1.252642035484314,"[0.0, 21.750481499, 4.0]",[],"[0.0, 21.750481499, 4.0]",67
14712,EP14712,NP_NC,NP|NC,18,87,agent_sample_37,series_only,1.3589614629745483,"[3.916666667, 322.898081555, 6.25]",[],"[3.916666667, 322.898081555, 6.25]",67
14712,EP14712,FN_FL,FN|FL,33,190,agent_sample_54,series_only,0.7110048532485962,"[0.0, 7.628620497, 7.0]",[],"[0.0, 7.628620497, 7.0]",67
14713,EP14713,NP_NC,NP|NC,6,66,agent_sample_2,series_only,0.4559941291809082,"[5.333333333, 576.468218967, 10.25]",[],"[5.333333333, 576.468218967, 10.25]",67
14713,EP14713,FN_FL,FN|FL,9,44,agent_sample_2,series_only,0.6463817358016968,"[0.0, 36.053083893, 2.5]",[],"[0.0, 36.053083893, 2.5]",67
14714,EP14714,NP_NC,NP|NC,45,241,agent_sample_61,series_only,1.0236586332321167,"[0.333333333, 30.628171579, 3.0]",[],"[0.333333333, 30.628171579, 3.0]",67
14714,EP14714,FN_FL,FN|FL,40,218,agent_sample_22,series_only,0.9833846092224121,"[1.0, 35.475441471, 3.5]",[],"[1.0, 35.475441471, 3.5]",67
14715,EP14715,NP_NC,NP|NC,8,17,agent_greedy,series_only,0.36186763644218445,"[0.583333333, 85.133370579, 1.75]",[],"[0.583333333, 85.133370579, 1.75]",67
14715,EP14715,FN_FL,FN|FL,7,43,agent_greedy,series_only,0.2694324553012848,"[1.5, 80.125004697, 1.5]",[],"[1.5, 80.125004697, 1.5]",67
14716,EP14716,NP_NC,NP|NC,10,76,wo_first_balanced,series_only,0.7007046937942505,"[0.25, 234.899369366, 5.083333333]",[],"[0.25, 234.899369366, 5.083333333]",67
14716,EP14716,FN_FL,FN|FL,15,76,agent_sample_9,series_only,0.6737287044525146,"[1.0, 42.337085096, 2.0]",[],"[1.0, 42.337085096, 2.0]",67
14717,EP14717,NP_NC,NP|NC,40,172,agent_sample_26,series_only,0.7584288716316223,"[0.333333333, 15.721339254, 5.5]",[],"[0.333333333, 15.721339254, 5.5]",67
14717,EP14717,FN_FL,FN|FL,37,207,agent_sample_40,series_only,0.8298545479774475,"[0.5, 6.848735067, 3.0]",[],"[0.5, 6.848735067, 3.0]",67
14718,EP14718,NP_NC,NP|NC,31,137,agent_sample_62,series_only,0.6304247975349426,"[0.5, 25.841761838, 6.416666667]",[],"[0.5, 25.841761838, 6.416666667]",67
14718,EP14718,FN_FL,FN|FL,34,210,agent_sample_48,series_only,0.603853702545166,"[1.0, 21.529559012, 3.0]",[],"[1.0, 21.529559012, 3.0]",67
14719,EP14719,NP_NC,NP|NC,9,85,agent_greedy,series_only,0.18438473343849182,"[2.833333333, 143.749845523, 3.5]",[],"[2.833333333, 143.749845523, 3.5]",67
14719,EP14719,FN_FL,FN|FL,12,81,agent_sample_23,series_only,0.6074522137641907,"[0.5, 46.002568288, 3.0]",[],"[0.5, 46.002568288, 3.0]",67
14720,EP14720,NP_NC,NP|NC,12,51,cut_first_balanced,series_only,6.035508155822754,"[0.666666667, 111.567276721, 7.25]",[],"[0.666666667, 111.567276721, 7.25]",67
14720,EP14720,FN_FL,FN|FL,15,90,agent_sample_7,series_only,0.6158679723739624,"[0.0, 38.121103573, 0.5]",[],"[0.0, 38.121103573, 0.5]",67
14721,EP14721,NP_NC,NP|NC,10,36,agent_sample_18,series_only,0.5079919695854187,"[0.5, 177.378000231, 4.916666667]",[],"[0.5, 177.378000231, 4.916666667]",67
14721,EP14721,FN_FL,FN|FL,18,98,agent_sample_37,series_only,0.6543496251106262,"[1.0, 12.389695945, 4.5]",[],"[1.0, 12.389695945, 4.5]",67
14722,EP14722,NP_NC,NP|NC,14,67,agent_sample_45,series_only,0.3832477927207947,"[0.25, 13.322313407, 1.0]",[],"[0.25, 13.322313407, 1.0]",67
14722,EP14722,FN_FL,FN|FL,15,96,wo_first_balanced,series_only,11.994271278381348,"[1.0, 10.747270018, 7.0]",[],"[1.0, 10.747270018, 7.0]",67
14723,EP14723,NP_NC,NP|NC,5,20,agent_greedy,series_only,0.41775497794151306,"[2.75, 224.143636849, 5.0]",[],"[2.75, 224.143636849, 5.0]",67
14723,EP14723,FN_FL,FN|FL,15,88,agent_greedy,series_only,0.17973853647708893,"[0.0, 70.82006445, 1.0]",[],"[0.0, 70.82006445, 1.0]",67
14724,EP14724,NP_NC,NP|NC,26,93,agent_sample_34,series_only,0.6390748023986816,"[0.416666667, 36.482793141, 6.083333333]",[],"[0.416666667, 36.482793141, 6.083333333]",67
14724,EP14724,FN_FL,FN|FL,31,215,agent_sample_22,series_only,0.8047888278961182,"[0.5, 3.21016748, 4.5]",[],"[0.5, 3.21016748, 4.5]",67
14725,EP14725,NP_NC,NP|NC,9,38,agent_sample_5,series_only,0.33151865005493164,"[0.5, 46.606871287, 0.833333333]",[],"[0.5, 46.606871287, 0.833333333]",67
14725,EP14725,FN_FL,FN|FL,10,68,agent_sample_2,series_only,0.4468481242656708,"[3.0, 154.542633763, 1.0]",[],"[3.0, 154.542633763, 1.0]",67
14726,EP14726,NP_NC,NP|NC,18,148,agent_sample_4,series_only,0.5923574566841125,"[0.916666667, 74.528015143, 7.5]",[],"[0.916666667, 74.528015143, 7.5]",67
14726,EP14726,FN_FL,FN|FL,27,156,agent_sample_25,series_only,1.2270597219467163,"[0.0, 4.433065319, 3.0]",[],"[0.0, 4.433065319, 3.0]",67
14727,EP14727,NP_NC,NP|NC,12,91,agent_sample_3,series_only,0.3534936308860779,"[2.75, 69.487928329, 3.583333333]",[],"[2.75, 69.487928329, 3.583333333]",67
14727,EP14727,FN_FL,FN|FL,15,89,agent_sample_9,series_only,0.7387022376060486,"[2.5, 98.03112584, 5.5]",[],"[2.5, 98.03112584, 5.5]",67
14728,EP14728,NP_NC,NP|NC,34,180,agent_sample_52,series_only,1.1715881824493408,"[0.333333333, 28.119293682, 2.5]",[],"[0.333333333, 28.119293682, 2.5]",67
14728,EP14728,FN_FL,FN|FL,34,207,agent_sample_35,series_only,0.7574296593666077,"[0.5, 49.270708659, 2.0]",[],"[0.5, 49.270708659, 2.0]",67
14729,EP14729,NP_NC,NP|NC,38,193,agent_sample_45,series_only,0.9017828106880188,"[0.5, 11.604714949, 5.75]",[],"[0.5, 11.604714949, 5.75]",67
14729,EP14729,FN_FL,FN|FL,43,273,agent_sample_15,series_only,1.0304948091506958,"[0.5, 3.310246982, 2.5]",[],"[0.5, 3.310246982, 2.5]",67
14730,EP14730,NP_NC,NP|NC,18,53,agent_sample_56,series_only,0.35863402485847473,"[0.5, 35.791880138, 4.166666667]",[],"[0.5, 35.791880138, 4.166666667]",67
14730,EP14730,FN_FL,FN|FL,24,161,agent_sample_11,series_only,0.4855114817619324,"[0.5, 73.789879213, 1.0]",[],"[0.5, 73.789879213, 1.0]",67
14731,EP14731,NP_NC,NP|NC,15,85,agent_sample_25,series_only,0.6262525320053101,"[1.25, 71.25252692, 2.5]",[],"[1.25, 71.25252692, 2.5]",67
14731,EP14731,FN_FL,FN|FL,22,95,agent_sample_49,series_only,0.8098580241203308,"[0.5, 29.733596304, 3.0]",[],"[0.5, 29.733596304, 3.0]",67
14732,EP14732,NP_NC,NP|NC,10,43,agent_sample_7,series_only,0.6503346562385559,"[1.25, 43.489463787, 3.083333333]",[],"[1.25, 43.489463787, 3.083333333]",67
14732,EP14732,FN_FL,FN|FL,11,102,agent_sample_4,series_only,0.26170554757118225,"[2.0, 118.162302415, 5.5]",[],"[2.0, 118.162302415, 5.5]",67
14733,EP14733,NP_NC,NP|NC,35,171,agent_sample_63,series_only,1.2309727668762207,"[0.333333333, 89.714851601, 5.833333333]",[],"[0.333333333, 89.714851601, 5.833333333]",67
14733,EP14733,FN_FL,FN|FL,56,349,agent_sample_9,series_only,1.1714119911193848,"[0.5, 9.921672967, 1.5]",[],"[0.5, 9.921672967, 1.5]",67
14734,EP14734,NP_NC,NP|NC,6,26,agent_sample_7,series_only,0.5513014793395996,"[2.666666667, 183.472052415, 3.083333333]",[],"[2.666666667, 183.472052415, 3.083333333]",67
14734,EP14734,FN_FL,FN|FL,11,61,agent_sample_2,series_only,0.26487380266189575,"[0.5, 12.023849289, 4.0]",[],"[0.5, 12.023849289, 4.0]",67
14735,EP14735,NP_NC,NP|NC,34,157,agent_sample_48,series_only,0.8251358270645142,"[1.333333333, 41.376413209, 5.916666667]",[],"[1.333333333, 41.376413209, 5.916666667]",67
14735,EP14735,FN_FL,FN|FL,61,375,agent_sample_20,series_only,1.260560154914856,"[0.5, 5.51616513, 6.5]",[],"[0.5, 5.51616513, 6.5]",67
14736,EP14736,NP_NC,NP|NC,26,155,agent_sample_16,series_only,0.6530071496963501,"[0.75, 10.59049973, 8.166666667]",[],"[0.75, 10.59049973, 8.166666667]",67
14736,EP14736,FN_FL,FN|FL,22,158,agent_sample_30,series_only,0.5273952484130859,"[1.0, 50.21098931, 8.5]",[],"[1.0, 50.21098931, 8.5]",67
14737,EP14737,NP_NC,NP|NC,44,217,agent_sample_32,series_only,0.7963294982910156,"[0.25, 31.39418761, 3.75]",[],"[0.25, 31.39418761, 3.75]",67
14737,EP14737,FN_FL,FN|FL,64,361,agent_sample_50,series_only,1.3622685670852661,"[0.5, 7.421465642, 0.5]",[],"[0.5, 7.421465642, 0.5]",67
14738,EP14738,NP_NC,NP|NC,33,195,agent_sample_41,series_only,1.858906626701355,"[0.25, 500.861231093, 9.166666667]",[],"[0.25, 500.861231093, 9.166666667]",67
14738,EP14738,FN_FL,FN|FL,66,412,agent_sample_14,series_only,1.3998228311538696,"[1.0, 1.189646209, 3.0]",[],"[1.0, 1.189646209, 3.0]",67
14739,EP14739,NP_NC,NP|NC,35,164,agent_sample_23,series_only,0.7386626601219177,"[0.333333333, 22.890569563, 6.916666667]",[],"[0.333333333, 22.890569563, 6.916666667]",67
14739,EP14739,FN_FL,FN|FL,36,222,agent_sample_30,series_only,1.259568691253662,"[0.0, 28.844506822, 2.5]",[],"[0.0, 28.844506822, 2.5]",67
14740,EP14740,NP_NC,NP|NC,37,189,agent_sample_30,series_only,0.6575881838798523,"[0.333333333, 26.048976678, 3.5]",[],"[0.333333333, 26.048976678, 3.5]",67
14740,EP14740,FN_FL,FN|FL,40,288,agent_sample_40,series_only,0.9570139050483704,"[2.0, 15.443158048, 2.0]",[],"[2.0, 15.443158048, 2.0]",67
14741,EP14741,NP_NC,NP|NC,16,68,agent_sample_41,series_only,0.9299586415290833,"[0.833333333, 240.44700028, 4.5]",[],"[0.833333333, 240.44700028, 4.5]",67
14741,EP14741,FN_FL,FN|FL,26,146,agent_sample_45,series_only,0.6857483983039856,"[1.0, 5.673609453, 5.0]",[],"[1.0, 5.673609453, 5.0]",67
14742,EP14742,NP_NC,NP|NC,9,37,agent_greedy,series_only,0.24277077615261078,"[0.5, 112.160805202, 3.083333333]",[],"[0.5, 112.160805202, 3.083333333]",67
14742,EP14742,FN_FL,FN|FL,8,44,agent_sample_5,series_only,0.7615610361099243,"[1.0, 36.718602925, 1.0]",[],"[1.0, 36.718602925, 1.0]",67
14743,EP14743,NP_NC,NP|NC,11,56,agent_sample_27,series_only,0.7407901287078857,"[1.666666667, 68.038182778, 8.916666667]",[],"[1.666666667, 68.038182778, 8.916666667]",67
14743,EP14743,FN_FL,FN|FL,11,56,agent_sample_3,series_only,0.4286471903324127,"[0.0, 43.136655974, 5.0]",[],"[0.0, 43.136655974, 5.0]",67
14744,EP14744,NP_NC,NP|NC,39,180,agent_sample_4,series_only,0.8637545704841614,"[0.333333333, 19.67339737, 5.333333333]",[],"[0.333333333, 19.67339737, 5.333333333]",67
14744,EP14744,FN_FL,FN|FL,50,272,agent_sample_40,series_only,1.0867958068847656,"[0.0, 6.105337897, 2.5]",[],"[0.0, 6.105337897, 2.5]",67
14745,EP14745,NP_NC,NP|NC,30,120,agent_sample_17,series_only,0.6248980760574341,"[0.75, 18.844851728, 3.5]",[],"[0.75, 18.844851728, 3.5]",67
14745,EP14745,FN_FL,FN|FL,26,140,agent_sample_15,series_only,0.9138764142990112,"[0.0, 57.986459284, 2.0]",[],"[0.0, 57.986459284, 2.0]",67
14746,EP14746,NP_NC,NP|NC,45,206,agent_sample_60,series_only,0.7631552219390869,"[0.5, 21.143270465, 4.583333333]",[],"[0.5, 21.143270465, 4.583333333]",67
14746,EP14746,FN_FL,FN|FL,41,244,agent_sample_46,series_only,0.8188105225563049,"[0.0, 11.806254813, 0.5]",[],"[0.0, 11.806254813, 0.5]",67
14747,EP14747,NP_NC,NP|NC,20,80,agent_sample_11,series_only,0.5261629223823547,"[0.083333333, 27.362748274, 1.916666667]",[],"[0.083333333, 27.362748274, 1.916666667]",67
14747,EP14747,FN_FL,FN|FL,33,203,agent_sample_8,series_only,0.6624870896339417,"[0.5, 32.683274244, 3.0]",[],"[0.5, 32.683274244, 3.0]",67
14748,EP14748,NP_NC,NP|NC,23,147,agent_sample_23,series_only,1.281332015991211,"[0.333333333, 132.829056226, 11.25]",[],"[0.333333333, 132.829056226, 11.25]",67
14748,EP14748,FN_FL,FN|FL,39,246,agent_sample_9,series_only,1.0804080963134766,"[1.0, 1.038399193, 1.0]",[],"[1.0, 1.038399193, 1.0]",67
14749,EP14749,NP_NC,NP|NC,46,217,agent_sample_39,series_only,0.8627809882164001,"[0.083333333, 26.956502351, 8.583333333]",[],"[0.083333333, 26.956502351, 8.583333333]",67
14749,EP14749,FN_FL,FN|FL,41,265,agent_sample_14,series_only,0.9518027305603027,"[0.5, 7.511177869, 1.0]",[],"[0.5, 7.511177869, 1.0]",67
14750,EP14750,NP_NC,NP|NC,23,128,agent_sample_9,series_only,0.545669674873352,"[0.666666667, 21.74358543, 3.0]",[],"[0.666666667, 21.74358543, 3.0]",67
14750,EP14750,FN_FL,FN|FL,24,128,agent_sample_6,series_only,0.5191817283630371,"[1.0, 8.739646849, 3.0]",[],"[1.0, 8.739646849, 3.0]",67
14751,EP14751,NP_NC,NP|NC,19,63,agent_sample_4,series_only,0.5165421366691589,"[1.166666667, 28.085736326, 5.166666667]",[],"[1.166666667, 28.085736326, 5.166666667]",67
14751,EP14751,FN_FL,FN|FL,15,82,agent_sample_9,series_only,0.5084008574485779,"[1.0, 34.908314859, 4.0]",[],"[1.0, 34.908314859, 4.0]",67
14752,EP14752,NP_NC,NP|NC,42,187,agent_sample_28,series_only,0.8739168047904968,"[0.5, 26.644421285, 13.5]",[],"[0.5, 26.644421285, 13.5]",67
14752,EP14752,FN_FL,FN|FL,54,279,agent_sample_20,series_only,1.1659268140792847,"[0.5, 6.531774575, 3.0]",[],"[0.5, 6.531774575, 3.0]",67
14753,EP14753,NP_NC,NP|NC,9,34,agent_sample_38,series_only,0.7673294544219971,"[1.0, 117.261773319, 3.25]",[],"[1.0, 117.261773319, 3.25]",67
14753,EP14753,FN_FL,FN|FL,6,26,agent_greedy,series_only,0.28547850251197815,"[2.0, 134.099687498, 3.0]",[],"[2.0, 134.099687498, 3.0]",67
14754,EP14754,NP_NC,NP|NC,30,187,agent_sample_55,series_only,0.6962388157844543,"[0.5, 70.556613002, 5.75]",[],"[0.5, 70.556613002, 5.75]",67
14754,EP14754,FN_FL,FN|FL,41,240,agent_sample_25,series_only,0.8988742828369141,"[1.0, 8.231697273, 5.0]",[],"[1.0, 8.231697273, 5.0]",67
14755,EP14755,NP_NC,NP|NC,44,200,agent_sample_50,series_only,1.0931570529937744,"[0.25, 50.027081685, 5.583333333]",[],"[0.25, 50.027081685, 5.583333333]",67
14755,EP14755,FN_FL,FN|FL,45,239,agent_sample_58,series_only,0.9042785167694092,"[0.5, 2.578845501, 2.0]",[],"[0.5, 2.578845501, 2.0]",67
14756,EP14756,NP_NC,NP|NC,47,238,agent_sample_16,series_only,1.075321912765503,"[0.333333333, 17.80261166, 6.5]",[],"[0.333333333, 17.80261166, 6.5]",67
14756,EP14756,FN_FL,FN|FL,53,293,agent_sample_14,series_only,1.2638825178146362,"[0.5, 36.490219228, 11.0]",[],"[0.5, 36.490219228, 11.0]",67
14757,EP14757,NP_NC,NP|NC,11,45,agent_greedy,series_only,0.34012913703918457,"[2.25, 248.336960108, 5.75]",[],"[2.25, 248.336960108, 5.75]",67
14757,EP14757,FN_FL,FN|FL,14,89,agent_sample_43,series_only,0.44309866428375244,"[0.5, 7.040410633, 7.5]",[],"[0.5, 7.040410633, 7.5]",67
14758,EP14758,NP_NC,NP|NC,41,195,agent_sample_7,series_only,0.7621232867240906,"[0.5, 17.340005469, 4.583333333]",[],"[0.5, 17.340005469, 4.583333333]",67
14758,EP14758,FN_FL,FN|FL,60,314,agent_sample_21,series_only,1.3019461631774902,"[0.0, 2.640608539, 2.0]",[],"[0.0, 2.640608539, 2.0]",67
14759,EP14759,NP_NC,NP|NC,37,245,agent_sample_48,series_only,1.0742205381393433,"[0.5, 66.801899225, 13.083333333]",[],"[0.5, 66.801899225, 13.083333333]",67
14759,EP14759,FN_FL,FN|FL,55,305,agent_sample_46,series_only,1.1334584951400757,"[0.5, 12.803883061, 2.0]",[],"[0.5, 12.803883061, 2.0]",67
14760,EP14760,NP_NC,NP|NC,24,99,agent_sample_4,series_only,1.589640498161316,"[0.583333333, 294.211299312, 21.5]",[],"[0.583333333, 294.211299312, 21.5]",67
14760,EP14760,FN_FL,FN|FL,22,106,agent_sample_8,series_only,0.5450263023376465,"[0.0, 8.510035977, 1.0]",[],"[0.0, 8.510035977, 1.0]",67
14761,EP14761,NP_NC,NP|NC,40,202,agent_sample_9,series_only,1.0057522058486938,"[1.166666667, 24.471849154, 6.583333333]",[],"[1.166666667, 24.471849154, 6.583333333]",67
14761,EP14761,FN_FL,FN|FL,48,292,agent_sample_55,series_only,1.0720088481903076,"[1.0, 1.926165142, 6.0]",[],"[1.0, 1.926165142, 6.0]",67
14762,EP14762,NP_NC,NP|NC,39,198,agent_sample_50,series_only,0.9038777351379395,"[0.166666667, 26.197903052, 3.666666667]",[],"[0.166666667, 26.197903052, 3.666666667]",67
14762,EP14762,FN_FL,FN|FL,41,252,agent_sample_23,series_only,1.081527590751648,"[0.0, 9.46079145, 2.5]",[],"[0.0, 9.46079145, 2.5]",67
14763,EP14763,NP_NC,NP|NC,19,52,agent_sample_36,series_only,0.6004964113235474,"[0.583333333, 26.987891014, 6.416666667]",[],"[0.583333333, 26.987891014, 6.416666667]",67
